[[-1.00511008  2.32754632  0.3129867 ]],[[-0.87560673  2.45704966  0.44249004]],[[-1.05004794  2.28260846  0.26804884]],[[-1.10323426  2.22942214  0.21486252]],[[-1.08904843  2.24360797  0.22904835]],[[-0.88175061  2.45090578  0.43634616]],[[-0.99028808  2.34236832  0.3278087 ]],[[-0.92208038  2.41057601  0.39601639]],[[-0.89657119  2.43608521  0.42152559]],[[-0.84725301  2.48540339  0.47084377]],[[-0.95272152  2.37993487  0.36537525]],[[-0.9369301   2.3957263   0.38116668]],[[-1.0575632   2.2750932   0.26053358]],[[-1.08640057  2.24625583  0.23169621]],[[-1.17517719  2.15747921  0.14291958]],[[-1.27921303  2.05344336  0.03888374]],[[-1.19874506  2.13391133  0.11935171]],[[-1.09020585  2.24245054  0.22789092]],[[-1.155442    2.1772144   0.16265477]],[[-1.17365469  2.1590017   0.14444208]]
[[-2.21654556  2.58809479  0.54575205]],[[-2.1495422   2.65509816  0.61275542]],[[-2.21174583  2.59289452  0.55055178]],[[-2.19899914  2.60564122  0.56329848]],[[-2.22780452  2.57683583  0.53449309]],[[-2.18411674  2.62052362  0.57818087]],[[-2.12895638  2.67568398  0.63334124]],[[-2.10936657  2.69527379  0.65293105]],[[-2.33736092  2.46727944  0.4249367 ]],[[-2.03776614  2.76687422  0.72453147]],[[-2.08590806  2.7187323   0.67638956]],[[-2.04945029  2.75519006  0.71284732]],[[-1.94137415  2.8632662   0.82092346]],[[-1.93063195  2.87400841  0.83166567]],[[-1.89955653  2.90508383  0.86274109]],[[-1.99365162  2.81098874  0.768646  ]],[[-2.07065953  2.73398083  0.69163809]],[[-2.02578505  2.77885531  0.73651257]],[[-2.11315591  2.69148445  0.64914171]],[[-2.18720728  2.61743308  0.57509034]]
[[-0.97353168  0.68685076 -2.7840783 ]],[[-0.92759282  0.73278962 -2.73813944]],[[-0.85525762  0.80512482 -2.66580423]],[[-0.97310063  0.68728181 -2.78364724]],[[-0.97896675  0.68141569 -2.78951336]],[[-1.00769493  0.65268751 -2.81824155]],[[-1.07765197  0.58273047 -2.88819859]],[[-1.11368211  0.54670033 -2.92422872]],[[-1.04618547  0.61419697 -2.85673208]],[[-0.96053019  0.69985225 -2.77107681]],[[-0.94385364  0.7165288  -2.75440025]],[[-0.93005523  0.73032721 -2.74060185]],[[-1.01029389  0.65008855 -2.8208405 ]],[[-0.97809795  0.68228449 -2.78864457]],[[-0.98182756  0.67855488 -2.79237418]],[[-1.03010268  0.63027976 -2.84064929]],[[-0.97220367  0.68817877 -2.78275028]],[[-0.9553475   0.70503495 -2.76589411]],[[-0.95562029  0.70476215 -2.76616691]],[[-0.88273281  0.77764963 -2.69327943]]
[[-0.91808629  0.65475524  1.22064744]],[[-0.92090331  0.65193822  1.21783042]],[[-0.93158184  0.64125969  1.2071519 ]],[[-0.84810309  0.72473844  1.29063065]],[[-0.92078486  0.65205666  1.21794887]],[[-0.88546311  0.68737842  1.25327063]],[[-0.85227469  0.72056683  1.28645904]],[[-0.88622472  0.6866168   1.25250901]],[[-0.91285245  0.65998907  1.22588128]],[[-0.76001606  0.81282547  1.37871768]],[[-0.8138537   0.75898782  1.32488003]],[[-0.68427026  0.88857126  1.45446347]],[[-0.83022968  0.74261185  1.30850405]],[[-0.99769028  0.57515124  1.14104345]],[[-0.99904016  0.57380137  1.13969358]],[[-0.9665947   0.60624683  1.17213904]],[[-0.81235439  0.76048714  1.32637934]],[[-0.93066084  0.64218069  1.20807289]],[[-0.95145469  0.62138684  1.18727904]],[[-1.05885071  0.51399081  1.07988302]]
[[-2.03845243e+00 -1.53514854e+00  1.27513587e-03]],[[-2.10224025 -1.59893635 -0.06251268]],[[-1.91816248 -1.41485858  0.12156509]],[[-2.10400079 -1.6006969  -0.06427323]],[[-2.31239008 -1.80908619 -0.27266252]],[[-2.39354945 -1.89024556 -0.35382189]],[[-2.45692488 -1.95362099 -0.41719732]],[[-2.27955219 -1.7762483  -0.23982463]],[[-2.24099154 -1.73768764 -0.20126397]],[[-2.17290819 -1.6696043  -0.13318063]],[[-2.07579323 -1.57248933 -0.03606566]],[[-2.07113804 -1.56783415 -0.03141048]],[[-2.08427262 -1.58096873 -0.04454506]],[[-2.1051463  -1.6018424  -0.06541873]],[[-2.1650864  -1.66178251 -0.12535884]],[[-2.07506536 -1.57176146 -0.03533779]],[[-2.00929719 -1.50599329  0.03043038]],[[-1.95642289 -1.45311899  0.08330468]],[[-1.89816526 -1.39486136  0.14156231]],[[-1.92939353 -1.42608964  0.11033403]]
[[-0.9007294   1.86836278 -0.63133112]],[[-0.73801639  2.03107579 -0.46861811]],[[-0.62283819  2.14625399 -0.35343991]],[[-0.59845991  2.17063227 -0.32906163]],[[-0.49569835  2.27339383 -0.22630007]],[[-0.35677396  2.41231822 -0.08737568]],[[-0.39219238  2.3768998  -0.1227941 ]],[[-0.4738623   2.29522988 -0.20446402]],[[-0.52321011  2.24588207 -0.25381183]],[[-0.43082808  2.3382641  -0.1614298 ]],[[-0.46104753  2.30804465 -0.19164925]],[[-0.39971493  2.36937725 -0.13031665]],[[-0.46861882  2.30047336 -0.19922054]],[[-0.48613893  2.28295325 -0.21674065]],[[-0.37702939  2.39206279 -0.10763112]],[[-0.52822558  2.2408666  -0.2588273 ]],[[-0.46821362  2.30087856 -0.19881534]],[[-0.57517202  2.19392016 -0.30577374]],[[-0.59493242  2.17415976 -0.32553415]],[[-0.799269    1.96982318 -0.52987072]]
[[0.57135904 0.60736892 1.36473403]],[[0.52567009 0.56167997 1.31904507]],[[0.60550078 0.64151066 1.39887577]],[[0.68378163 0.71979151 1.47715662]],[[0.56513118 0.60114106 1.35850616]],[[0.35360143 0.38961131 1.14697642]],[[0.24017684 0.27618672 1.03355182]],[[0.21936477 0.25537465 1.01273976]],[[0.10677485 0.14278473 0.90014984]],[[0.03812003 0.07412991 0.83149501]],[[0.15389459 0.18990447 0.94726958]],[[0.11120824 0.14721812 0.90458322]],[[0.1693316  0.20534148 0.96270659]],[[0.01713629 0.05314617 0.81051127]],[[0.22132162 0.2573315  1.0146966 ]],[[0.32310896 0.35911884 1.11648394]],[[0.19590576 0.23191564 0.98928074]],[[0.3438378  0.37984768 1.13721279]],[[0.53645259 0.57246247 1.32982757]],[[0.58301501 0.61902489 1.37638999]]
[[-1.58314463  0.52968763  2.57158916]],[[-1.55114301  0.56168925  2.60359077]],[[-1.6367482   0.47608406  2.51798558]],[[-1.74640791  0.36642435  2.40832588]],[[-1.63739672  0.47543554  2.51733706]],[[-1.51171915  0.60111311  2.64301463]],[[-1.55099523  0.56183702  2.60373855]],[[-1.71784433  0.39498792  2.43688945]],[[-1.41374784  0.69908441  2.74098594]],[[-1.25278877  0.86004349  2.90194502]],[[-1.3157235   0.79710875  2.83901028]],[[-1.34166145  0.77117081  2.81307234]],[[-1.33207972  0.78075254  2.82265406]],[[-1.38908778  0.72374447  2.765646  ]],[[-1.36509367  0.74773859  2.78964011]],[[-1.40425976  0.70857249  2.75047402]],[[-1.39227939  0.72055287  2.76245439]],[[-1.40495047  0.70788179  2.74978331]],[[-1.42955176  0.68328049  2.72518202]],[[-1.47595614  0.63687612  2.67877764]]
[[-4.11907723  1.93268615 -1.73248203]],[[-4.17290117  1.87886221 -1.78630597]],[[-4.05353449  1.99822889 -1.66693929]],[[-4.08810722  1.96365616 -1.70151202]],[[-4.06302318  1.9887402  -1.67642798]],[[-3.91557675  2.13618663 -1.52898155]],[[-3.96577837  2.08598502 -1.57918317]],[[-4.11762338  1.93414    -1.73102818]],[[-4.08724101  1.96452237 -1.70064581]],[[-3.9885671   2.06319628 -1.6019719 ]],[[-3.82882567  2.22293772 -1.44223047]],[[-3.64053939  2.411224   -1.25394419]],[[-3.94814222  2.10362116 -1.56154702]],[[-3.88700959  2.16475379 -1.50041439]],[[-3.93595357  2.11580981 -1.54935837]],[[-3.88969218  2.1620712  -1.50309698]],[[-4.05895914  1.99280424 -1.67236394]],[[-4.26389384  1.78786955 -1.87729864]],[[-4.1325784   1.91918498 -1.7459832 ]],[[-3.95544841  2.09631497 -1.56885321]]
[[-1.86421659  0.69540947 -1.06674439]],[[-1.86792294  0.69170312 -1.07045074]],[[-1.88751047  0.67211558 -1.09003827]],[[-1.95935599  0.60027006 -1.16188379]],[[-1.83763318  0.72199288 -1.04016097]],[[-1.89875183  0.66087422 -1.10127963]],[[-1.89402497  0.66560108 -1.09655277]],[[-1.78512225  0.7745038  -0.98765005]],[[-1.76618599  0.79344006 -0.96871379]],[[-1.85742107  0.70220498 -1.05994887]],[[-2.06144156  0.49818449 -1.26396936]],[[-1.94515762  0.61446843 -1.14768542]],[[-1.88500236  0.67462369 -1.08753016]],[[-1.9768457   0.58278035 -1.1793735 ]],[[-1.95562383  0.60400222 -1.15815163]],[[-1.9617831   0.59784295 -1.1643109 ]],[[-1.92208494  0.63754111 -1.12461274]],[[-1.75185169  0.80777436 -0.95437949]],[[-1.83098598  0.72864007 -1.03351378]],[[-1.78793748  0.77168857 -0.99046528]]
[[-1.8876231  -1.23841849  0.92338684]],[[-2.04005531 -1.3908507   0.77095463]],[[-1.99892658 -1.34972196  0.81208336]],[[-2.00868299 -1.35947838  0.80232695]],[[-1.81046212 -1.1612575   1.00054782]],[[-1.82471426 -1.17550964  0.98629568]],[[-1.97901676 -1.32981214  0.83199318]],[[-1.74971712 -1.10051251  1.06129282]],[[-1.77217029 -1.12296567  1.03883965]],[[-1.82417271 -1.1749681   0.98683723]],[[-1.7794702  -1.13026559  1.03153974]],[[-1.79300522 -1.14380061  1.01800472]],[[-1.94668125 -1.29747664  0.86432869]],[[-1.73651082 -1.08730621  1.07449912]],[[-1.77726234 -1.12805772  1.0337476 ]],[[-1.63799864 -0.98879403  1.1730113 ]],[[-1.86207508 -1.21287047  0.94893486]],[[-1.73018899 -1.08098437  1.08082095]],[[-1.63455898 -0.98535437  1.17645096]],[[-1.76285871 -1.1136541   1.04815123]]
[[1.01930796 0.04261391 1.27928284]],[[1.18344594 0.20675189 1.44342082]],[[1.3583594  0.38166536 1.61833429]],[[1.25489016 0.27819611 1.51486504]],[[1.36540722 0.38871317 1.6253821 ]],[[1.5565002  0.57980615 1.81647508]],[[1.45125224 0.47455819 1.71122712]],[[1.39416293 0.41746888 1.65413781]],[[1.29198417 0.31529012 1.55195905]],[[1.38787151 0.41117746 1.64784639]],[[1.45974414 0.4830501  1.71971903]],[[1.29507558 0.31838153 1.55505046]],[[1.3016092  0.32491515 1.56158408]],[[1.2967111  0.32001705 1.55668598]],[[1.48796633 0.51127228 1.74794122]],[[1.49048743 0.51379338 1.75046231]],[[1.33862929 0.36193524 1.59860418]],[[1.21893602 0.24224197 1.47891091]],[[1.13986848 0.16317443 1.39984336]],[[1.12309376 0.14639971 1.38306865]]
[[ 1.0224685  -1.85956696  1.2556224 ]],[[ 1.12269523 -1.75934024  1.35584912]],[[ 1.0803591  -1.80167637  1.31351299]],[[ 1.03208319 -1.84995227  1.26523709]],[[ 0.81025094 -2.07178453  1.04340483]],[[ 0.65852782 -2.22350765  0.89168171]],[[ 0.62679009 -2.25524538  0.85994398]],[[ 0.35100046 -2.531035    0.58415436]],[[ 0.21372254 -2.66831292  0.44687644]],[[ 0.40894414 -2.47309132  0.64209804]],[[ 0.58120916 -2.3008263   0.81436306]],[[ 0.55995511 -2.32208035  0.79310901]],[[ 0.68781009 -2.19422537  0.92096399]],[[ 0.70982465 -2.17221081  0.94297855]],[[ 0.76892882 -2.11310665  1.00208272]],[[ 0.67667702 -2.20535844  0.90983092]],[[ 0.7186326  -2.16340287  0.95178649]],[[ 0.70966043 -2.17237503  0.94281433]],[[ 0.89473297 -1.9873025   1.12788686]],[[ 0.94395139 -1.93808408  1.17710528]]
[[ 0.43218874 -1.61226031 -1.44102507]],[[ 0.52547698 -1.51897206 -1.34773683]],[[ 0.35359205 -1.690857   -1.51962176]],[[ 0.26863551 -1.77581354 -1.6045783 ]],[[ 0.23059482 -1.81385423 -1.64261899]],[[ 0.39185826 -1.65259079 -1.48135555]],[[ 0.43559037 -1.60885868 -1.43762344]],[[ 0.33694468 -1.70750437 -1.53626913]],[[ 0.12240125 -1.9220478  -1.75081256]],[[ 0.35778816 -1.68666089 -1.51542565]],[[ 0.24967288 -1.79477616 -1.62354093]],[[ 0.30724973 -1.73719932 -1.56596408]],[[ 0.25637656 -1.78807248 -1.61683725]],[[ 0.28739884 -1.75705021 -1.58581497]],[[ 0.38063046 -1.66381859 -1.49258335]],[[ 0.19030198 -1.85414707 -1.68291183]],[[ 0.30378759 -1.74066146 -1.56942622]],[[ 0.49601813 -1.54843092 -1.37719568]],[[ 0.60646929 -1.43797976 -1.26674452]],[[ 0.64165746 -1.40279159 -1.23155636]]
[[-3.3685478   1.24537187 -2.98283486]],[[-3.43188295  1.18203672 -3.04617001]],[[-3.48944031  1.12447935 -3.10372738]],[[-3.43356614  1.18035352 -3.04785321]],[[-3.44997562  1.16394404 -3.06426269]],[[-3.27243766  1.341482   -2.88672472]],[[-3.26989387  1.34402579 -2.88418094]],[[-3.51178599  1.10213368 -3.12607305]],[[-3.44422503  1.16969463 -3.0585121 ]],[[-3.29494967  1.31896999 -2.90923674]],[[-3.29904557  1.31487409 -2.91333264]],[[-3.32600592  1.28791375 -2.94029298]],[[-3.44270218  1.17121748 -3.05698924]],[[-3.41369349  1.20022617 -3.02798056]],[[-3.51869616  1.0952235  -3.13298323]],[[-3.22845397  1.38546569 -2.84274104]],[[-3.34181778  1.27210188 -2.95610485]],[[-3.27028569  1.34363397 -2.88457276]],[[-3.28230994  1.33160973 -2.896597  ]],[[-3.42794798  1.18597168 -3.04223505]]
[[ 0.03076079  2.61560787 -0.78208989]],[[ 0.07658339  2.66143048 -0.73626729]],[[-0.06672878  2.51811831 -0.87957946]],[[-0.08001144  2.50483564 -0.89286212]],[[-0.25755649  2.32729059 -1.07040717]],[[-0.14718481  2.43766227 -0.96003549]],[[-0.16569511  2.41915198 -0.97854579]],[[-0.10849309  2.47635399 -0.92134377]],[[-0.10548471  2.47936237 -0.91833539]],[[-0.09228525  2.49256184 -0.90513593]],[[ 0.02890088  2.61374796 -0.7839498 ]],[[ 0.12215778  2.70700487 -0.6906929 ]],[[ 0.15540845  2.74025553 -0.65744223]],[[ 0.07657159  2.66141867 -0.73627909]],[[ 0.11096574  2.69581282 -0.70188494]],[[ 0.01725446  2.60210154 -0.79559622]],[[ 0.03582384  2.62067092 -0.77702684]],[[ 0.06095608  2.64580316 -0.7518946 ]],[[-0.0086079   2.57623919 -0.82145858]],[[ 0.03988686  2.62473394 -0.77296382]]
[[ 1.08499117  0.08055129 -0.39287813]],[[ 1.10983732  0.10539744 -0.36803198]],[[ 1.16941888  0.16497899 -0.30845043]],[[ 1.33195755  0.32751767 -0.14591175]],[[ 1.38588925  0.38144936 -0.09198005]],[[ 1.24496849  0.24052861 -0.23290081]],[[ 1.3423651   0.33792521 -0.1355042 ]],[[ 1.27414096  0.26970107 -0.20372835]],[[ 1.36729555  0.36285566 -0.11057375]],[[ 1.24698907  0.24254919 -0.23088023]],[[ 1.21641678  0.21197689 -0.26145252]],[[ 1.23901682  0.23457693 -0.23885249]],[[ 1.30134304  0.29690315 -0.17652627]],[[ 1.13002847  0.12558858 -0.34784083]],[[ 1.19071166  0.18627178 -0.28715764]],[[ 1.08431621  0.07987633 -0.39355309]],[[ 1.00958457  0.00514469 -0.46828473]],[[ 1.15870892  0.15426904 -0.31916038]],[[ 1.36485637  0.36041649 -0.11301293]],[[ 1.11346944  0.10902956 -0.36439986]]
[[ 3.01830545 -0.55990389 -0.55274867]],[[ 3.02905639 -0.54915295 -0.54199773]],[[ 3.12638306 -0.45182628 -0.44467106]],[[ 3.05987298 -0.51833636 -0.51118114]],[[ 2.84356762 -0.73464172 -0.7274865 ]],[[ 3.04092791 -0.53728143 -0.53012621]],[[ 2.93813851 -0.64007084 -0.63291561]],[[ 2.87960384 -0.6986055  -0.69145028]],[[ 3.05833414 -0.5198752  -0.51271998]],[[ 3.18384809 -0.39436125 -0.38720603]],[[ 3.11397006 -0.46423928 -0.45708406]],[[ 3.14303873 -0.43517062 -0.42801539]],[[ 3.06981901 -0.50839034 -0.50123511]],[[ 3.00642421 -0.57178513 -0.56462991]],[[ 2.85102887 -0.72718047 -0.72002525]],[[ 2.87252516 -0.70568418 -0.69852896]],[[ 2.74743984 -0.8307695  -0.82361428]],[[ 2.66997938 -0.90822996 -0.90107474]],[[ 2.93128006 -0.64692928 -0.63977406]],[[ 3.07509099 -0.50311835 -0.49596313]]
[[ 4.08624614  0.17049949 -2.41195017]],[[ 4.23044053  0.31469388 -2.26775577]],[[ 4.3938842   0.47813755 -2.1043121 ]],[[ 4.46890305  0.5531564  -2.02929325]],[[ 4.65256309  0.73681644 -1.84563321]],[[ 4.72398498  0.80823833 -1.77421133]],[[ 4.62074336  0.70499671 -1.87745294]],[[ 4.6125314   0.69678475 -1.88566491]],[[ 4.57412574  0.65837909 -1.92407057]],[[ 4.42737526  0.51162861 -2.07082104]],[[ 4.31187843  0.39613178 -2.18631788]],[[ 4.33749098  0.42174433 -2.16070532]],[[ 4.52843371  0.61268706 -1.96976259]],[[ 4.54152187  0.62577522 -1.95667444]],[[ 4.49591646  0.58016981 -2.00227984]],[[ 4.4535061   0.53775945 -2.04469021]],[[ 4.34326126  0.42751461 -2.15493505]],[[ 4.30999709  0.39425044 -2.18819921]],[[ 4.33816219  0.42241554 -2.16003412]],[[ 4.23588985  0.3201432  -2.26230646]]
[[ 0.6607616  -3.78101639 -0.31958869]],[[ 0.70814948 -3.73362851 -0.27220082]],[[ 0.74674263 -3.69503536 -0.23360767]],[[ 0.80504542 -3.63673257 -0.17530488]],[[ 0.88528418 -3.55649382 -0.09506612]],[[ 0.99164284 -3.45013516  0.01129254]],[[ 0.94755698 -3.49422101 -0.03279332]],[[ 0.90194769 -3.5398303  -0.0784026 ]],[[ 9.82985897e-01 -3.45879210e+00  2.63559935e-03]],[[ 0.83298738 -3.60879061 -0.14736291]],[[ 0.83123915 -3.61053884 -0.14911114]],[[ 0.73756225 -3.70421574 -0.24278804]],[[ 0.84072768 -3.60105031 -0.13962262]],[[ 0.79922121 -3.64255679 -0.18112909]],[[ 0.82826014 -3.61351785 -0.15209016]],[[ 0.80222015 -3.63955785 -0.17813015]],[[ 0.72538138 -3.71639661 -0.25496892]],[[ 0.81114267 -3.63063533 -0.16920763]],[[ 0.76134522 -3.68043277 -0.21900508]],[[ 0.59544209 -3.8463359  -0.38490821]]
[[ 2.33621502 -1.77532374  1.44906231]],[[ 2.23805348 -1.87348528  1.35090076]],[[ 2.08588321 -2.02565554  1.1987305 ]],[[ 2.01609908 -2.09543968  1.12894637]],[[ 2.0856886  -2.02585015  1.19853589]],[[ 2.07704203 -2.03449672  1.18988932]],[[ 2.07922789 -2.03231087  1.19207518]],[[ 2.00303474 -2.10850402  1.11588202]],[[ 1.94695742 -2.16458133  1.05980471]],[[ 2.04031911 -2.07121964  1.1531664 ]],[[ 1.87097371 -2.24056504  0.983821  ]],[[ 2.10149374 -2.01004501  1.21434103]],[[ 2.10084456 -2.01069419  1.21369185]],[[ 2.10490696 -2.00663179  1.21775425]],[[ 2.05214514 -2.05939361  1.16499243]],[[ 1.85961034 -2.25192842  0.97245763]],[[ 1.96629938 -2.14523937  1.07914667]],[[ 2.03576739 -2.07577136  1.14861468]],[[ 2.03464475 -2.076894    1.14749204]],[[ 2.16501756 -1.94652119  1.27786485]]
[[ 2.83685708 -0.9586458   0.16425209]],[[ 2.99720113 -0.79830175  0.32459614]],[[ 3.05158088 -0.743922    0.37897589]],[[ 3.04715878 -0.7483441   0.3745538 ]],[[ 3.15461714 -0.64088573  0.48201216]],[[ 3.06803994 -0.72746294  0.39543496]],[[ 3.0561439  -0.73935897  0.38353892]],[[ 3.07181771 -0.72368517  0.39921273]],[[ 2.93585695 -0.85964593  0.26325196]],[[ 2.71471878 -1.0807841   0.0421138 ]],[[ 2.71212039 -1.08338249  0.0395154 ]],[[ 2.76605198 -1.0294509   0.093447  ]],[[ 2.76047598 -1.0350269   0.087871  ]],[[ 2.73080434 -1.06469854  0.05819935]],[[ 2.71256499 -1.08293789  0.03996   ]],[[ 2.73470039 -1.06080249  0.06209541]],[[ 2.66641882 -1.12908406 -0.00618616]],[[ 2.62368008 -1.1718228  -0.0489249 ]],[[ 2.78742269 -1.00808018  0.11481771]],[[ 2.84362182 -0.95188106  0.17101683]]
[[-0.37236754 -0.51900031  0.37107566]],[[-0.31962158 -0.46625435  0.42382161]],[[-0.37009873 -0.5167315   0.37334447]],[[-0.32717039 -0.47380316  0.41627281]],[[-0.3722722  -0.51890497  0.371171  ]],[[-0.22414133 -0.3707741   0.51930187]],[[-0.30976472 -0.45639749  0.43367848]],[[-0.33597922 -0.482612    0.40746397]],[[-0.21861678 -0.36524956  0.52482641]],[[-0.18858646 -0.33521923  0.55485674]],[[-0.16885107 -0.31548385  0.57459212]],[[-0.08562361 -0.23225638  0.65781959]],[[-0.00103157 -0.14766434  0.74241163]],[[-0.03318905 -0.17982182  0.71025415]],[[-0.06814212 -0.21477489  0.67530108]],[[-0.0366605  -0.18329327  0.7067827 ]],[[-0.19041047 -0.33704325  0.55303272]],[[-0.34329407 -0.48992684  0.40014913]],[[-0.48003594 -0.62666872  0.26340725]],[[-0.38628676 -0.53291953  0.35715644]]
[[-1.13387746 -3.04029306  1.86797958]],[[-0.99983659 -2.90625219  2.00202045]],[[-1.07999896 -2.98641456  1.92185808]],[[-1.02932819 -2.93574379  1.97252885]],[[-0.98223221 -2.88864781  2.01962482]],[[-1.06930223 -2.97571783  1.9325548 ]],[[-1.02713715 -2.93355275  1.97471989]],[[-1.14824293 -3.05465853  1.8536141 ]],[[-1.2060918  -3.1125074   1.79576523]],[[-1.16838087 -3.07479647  1.83347617]],[[-1.06242656 -2.96884216  1.93943047]],[[-1.0938769  -3.0002925   1.90798014]],[[-1.17968939 -3.08610499  1.82216765]],[[-0.98133948 -2.88775508  2.02051755]],[[-0.92955553 -2.83597113  2.07230151]],[[-0.96781073 -2.87422633  2.03404631]],[[-0.86262374 -2.76903934  2.1392333 ]],[[-1.19334187 -3.09975747  1.80851516]],[[-0.98725705 -2.89367265  2.01459998]],[[-1.12605991 -3.03247551  1.87579713]]
[[-2.36227003 -0.11070308  2.48800224]],[[-2.40187627 -0.15030932  2.448396  ]],[[-2.49269604 -0.24112909  2.35757623]],[[-2.44584661 -0.19427965  2.40442567]],[[-2.55483254 -0.30326558  2.29543974]],[[-2.44583858 -0.19427163  2.40443369]],[[-2.43536235 -0.18379539  2.41490992]],[[-2.50281534 -0.25124839  2.34745693]],[[-2.54358923 -0.29202228  2.30668304]],[[-2.53349487 -0.28192792  2.3167774 ]],[[-2.59788341 -0.34631645  2.25238887]],[[-2.50456989 -0.25300294  2.34570238]],[[-2.75335642 -0.50178947  2.09691585]],[[-2.69039856 -0.43883161  2.15987371]],[[-2.70295553 -0.45138857  2.14731674]],[[-2.45460599 -0.20303904  2.39566628]],[[-2.41373003 -0.16216307  2.43654224]],[[-2.56257013 -0.31100318  2.28770214]],[[-2.45905296 -0.207486    2.39121931]],[[-2.41759408 -0.16602712  2.4326782 ]]
[[-2.80555198  2.45123788 -0.82479293]],[[-2.63590114  2.62088872 -0.65514208]],[[-2.50065094  2.75613892 -0.51989188]],[[-2.58359464  2.67319523 -0.60283558]],[[-2.54717006  2.7096198  -0.566411  ]],[[-2.62022762  2.63656225 -0.63946856]],[[-2.67835901  2.57843085 -0.69759995]],[[-2.99239339  2.26439647 -1.01163433]],[[-3.01253866  2.24425121 -1.0317796 ]],[[-2.93359867  2.3231912  -0.95283961]],[[-2.92924389  2.32754598 -0.94848483]],[[-3.09277793  2.16401193 -1.11201888]],[[-2.99878018  2.25800969 -1.01802112]],[[-2.97531172  2.28147815 -0.99455266]],[[-2.93287668  2.32391318 -0.95211762]],[[-3.01068961  2.24610026 -1.02993055]],[[-2.81219157  2.44459829 -0.83143252]],[[-2.80555307  2.45123679 -0.82479401]],[[-2.82093199  2.43585788 -0.84017293]],[[-2.84109477  2.41569509 -0.86033571]]
[[-1.70650542  3.69440181 -0.67647039]],[[-1.76488546  3.63602177 -0.73485043]],[[-1.80248904  3.59841819 -0.77245401]],[[-1.76983321  3.63107402 -0.73979818]],[[-1.67634129  3.72456594 -0.64630626]],[[-1.68875711  3.71215012 -0.65872208]],[[-1.80713594  3.59377129 -0.77710092]],[[-1.82811172  3.57279551 -0.79807669]],[[-1.73197526  3.66893197 -0.70194023]],[[-1.81569764  3.58520959 -0.78566261]],[[-1.88985053  3.5110567  -0.8598155 ]],[[-1.68124473  3.7196625  -0.6512097 ]],[[-1.68073351  3.72017372 -0.65069848]],[[-1.58159206  3.81931517 -0.55155703]],[[-1.7194277   3.68147953 -0.68939267]],[[-1.6316291   3.76927813 -0.60159407]],[[-1.69355685  3.70735038 -0.66352182]],[[-1.67890866  3.72199857 -0.64887363]],[[-1.58690949  3.81399774 -0.55687446]],[[-1.68297954  3.71792769 -0.65294451]]
[[-0.12305491  1.56290279 -2.37910646]],[[-0.11218867  1.57376903 -2.36824022]],[[-0.18171756  1.50424014 -2.43776911]],[[-0.16733416  1.51862353 -2.42338571]],[[-0.22041661  1.46554108 -2.47646816]],[[-0.19526665  1.49069105 -2.4513182 ]],[[-0.05792352  1.62803417 -2.31397507]],[[ 0.02024367  1.70620137 -2.23580787]],[[-0.11676719  1.56919051 -2.37281874]],[[-0.30444403  1.38151367 -2.56049558]],[[-0.29169499  1.39426271 -2.54774654]],[[-0.32426292  1.36169478 -2.58031446]],[[-0.46038736  1.22557034 -2.71643891]],[[-0.48565159  1.20030611 -2.74170314]],[[-0.62840655  1.05755115 -2.8844581 ]],[[-0.54802335  1.13793435 -2.8040749 ]],[[-0.30645183  1.37950587 -2.56250338]],[[-0.26148553  1.42447216 -2.51753708]],[[-0.23372649  1.45223121 -2.48977804]],[[-0.24033171  1.44562598 -2.49638326]]
[[-1.11104867  2.05484963 -3.23631081]],[[-1.12466552  2.04123278 -3.24992766]],[[-1.29891094  1.86698736 -3.42417308]],[[-1.40197337  1.76392492 -3.52723552]],[[-1.30742028  1.85847801 -3.43268243]],[[-1.18995394  1.97594435 -3.31521609]],[[-1.22034915  1.94554915 -3.34561129]],[[-1.33846159  1.8274367  -3.46372374]],[[-1.31794452  1.84795378 -3.44320666]],[[-1.34431626  1.82158204 -3.4695784 ]],[[-1.32688795  1.83901034 -3.4521501 ]],[[-1.37159282  1.79430548 -3.49685496]],[[-1.40326829  1.76263    -3.52853044]],[[-1.43804257  1.72785572 -3.56330472]],[[-1.31868783  1.84721047 -3.44394997]],[[-1.26192293  1.90397537 -3.38718507]],[[-1.30277793  1.86312037 -3.42804007]],[[-1.35629915  1.80959915 -3.48156129]],[[-1.10677653  2.05912177 -3.23203867]],[[-1.10934142  2.05655688 -3.23460356]]
