z1,z2
4.988014996051788330e-01,-1.031389236450195312e-01
-4.681019186973571777e-01,5.913896858692169189e-02
-1.346690535545349121e+00,2.430291771888732910e-01
5.395953655242919922e-01,2.147499024868011475e-01
-4.871606826782226562e-03,2.482542246580123901e-01
-6.776032447814941406e-01,2.136694937944412231e-01
8.049890398979187012e-02,1.473153591156005859e+00
2.327496528625488281e+00,1.100343465805053711e-01
1.475654959678649902e+00,2.015924900770187378e-01
-9.571045041084289551e-01,5.222489833831787109e-01
-6.292262077331542969e-01,-6.371745467185974121e-02
-1.073260307312011719e+00,-8.125610351562500000e-01
-1.014764428138732910e+00,-7.535961270332336426e-02
-8.482918739318847656e-01,1.931955665349960327e-01
-7.394015789031982422e-02,-2.563390433788299561e-01
1.045677781105041504e+00,-4.239935874938964844e-01
1.222996320575475693e-02,-1.099903136491775513e-01
-3.861082196235656738e-01,5.734242200851440430e-01
3.317279517650604248e-01,2.473842799663543701e-01
-5.999675989151000977e-01,7.594413310289382935e-02
2.595312595367431641e-01,6.862281560897827148e-01
5.399955511093139648e-01,7.204932570457458496e-01
-2.827876210212707520e-01,1.690391302108764648e+00
6.225420236587524414e-01,-1.650348007678985596e-01
-1.284126281738281250e+00,1.079869508743286133e+00
-6.102418899536132812e-01,4.946508407592773438e-01
1.131456971168518066e+00,-1.820323318243026733e-01
4.555597305297851562e-01,2.623730301856994629e-01
-2.741535305976867676e-01,-1.296376824378967285e+00
1.144372820854187012e+00,6.808113455772399902e-01
1.935128569602966309e-01,1.563689231872558594e+00
7.230073213577270508e-01,4.703219234943389893e-01
2.436170279979705811e-01,-4.300307333469390869e-01
-3.887214958667755127e-01,-1.388865232467651367e+00
-4.341047406196594238e-01,-3.551441431045532227e-01
2.470244169235229492e+00,-6.110042333602905273e-01
1.765585541725158691e-01,-5.976331233978271484e-02
6.101406812667846680e-01,-3.547750115394592285e-01
-4.083824455738067627e-01,3.724698424339294434e-01
3.552692830562591553e-01,-1.098943352699279785e+00
7.979404330253601074e-01,3.200350701808929443e-02
-7.534191012382507324e-01,-1.237725839018821716e-01
5.592753291130065918e-01,7.085664272308349609e-01
-1.119296431541442871e+00,4.024513363838195801e-01
2.992305755615234375e-01,-1.996083855628967285e-01
-4.692443013191223145e-01,-2.349725365638732910e-02
1.065505445003509521e-01,-1.926015317440032959e-01
4.776723086833953857e-01,-3.060713410377502441e-01
3.863637447357177734e-01,2.200122326612472534e-01
-3.462163209915161133e-01,-2.467468738555908203e+00
2.487490177154541016e-01,-1.310750544071197510e-01
2.327984571456909180e-01,-4.135524034500122070e-01
7.931417822837829590e-01,-2.626822292804718018e-01
-1.052325665950775146e-01,2.993146181106567383e-01
8.420840501785278320e-01,-4.265539348125457764e-01
-1.351628541946411133e+00,-8.745762109756469727e-01
9.000642299652099609e-01,-4.471263289451599121e-01
-6.880204677581787109e-01,2.322656810283660889e-01
1.263273596763610840e+00,-2.961028218269348145e-01
-3.544450402259826660e-01,1.723196059465408325e-01
1.607989072799682617e+00,6.155782938003540039e-01
-4.449096918106079102e-01,6.604014337062835693e-02
3.375222682952880859e-01,5.819234848022460938e-01
-3.096606135368347168e-01,-4.243701398372650146e-01
2.057334184646606445e-01,1.984670758247375488e-02
-1.721800327301025391e+00,4.716125726699829102e-01
-8.843563199043273926e-01,-4.293767213821411133e-01
3.439440131187438965e-01,8.553353548049926758e-01
1.210177838802337646e-01,-3.473398983478546143e-01
-9.347389936447143555e-01,-2.444536387920379639e-01
9.387047886848449707e-01,-1.320503950119018555e-01
-2.932070493698120117e-01,-1.021494746208190918e+00
-2.057586669921875000e+00,3.776975274085998535e-01
2.271129608154296875e+00,-1.446485519409179688e-03
2.648632228374481201e-01,3.188494443893432617e-01
-1.482509970664978027e-01,-2.856897115707397461e-01
-7.776631116867065430e-01,-9.601676464080810547e-02
-6.270549297332763672e-01,-1.876991391181945801e+00
6.923909187316894531e-01,1.749389529228210449e+00
-2.790630161762237549e-01,1.496214568614959717e-01
6.437994241714477539e-01,-2.894763648509979248e-02
1.096108406782150269e-01,-9.149523079395294189e-02
-4.576837718486785889e-01,-2.157784700393676758e-01
-8.465006947517395020e-02,5.254984498023986816e-01
-3.564206361770629883e-01,-1.323181986808776855e-01
4.008488953113555908e-01,2.906155586242675781e-02
-2.452961921691894531e+00,-2.538176774978637695e+00
2.680511474609375000e+00,-1.235922798514366150e-01
-1.081750154495239258e+00,-1.195840716361999512e+00
9.616688489913940430e-01,1.270403861999511719e+00
1.086965799331665039e-01,1.831620812416076660e+00
-1.768404006958007812e+00,-9.517301619052886963e-02
1.233587145805358887e+00,-7.008418440818786621e-02
9.233947396278381348e-01,4.547123312950134277e-01
3.621027469635009766e-01,-5.456627905368804932e-02
2.160230636596679688e+00,1.462629556655883789e+00
-1.631763696670532227e+00,1.453797519207000732e-01
6.785251498222351074e-01,-1.940014481544494629e+00
-1.213905215263366699e-01,-5.803683400154113770e-02
1.442309468984603882e-01,2.013099193572998047e+00
-8.142827153205871582e-01,3.603850007057189941e-01
-7.284920215606689453e-01,6.444453597068786621e-01
3.547052145004272461e-01,6.045037880539894104e-02
-1.610520184040069580e-01,5.265210270881652832e-01
8.644797205924987793e-01,1.597979664802551270e-02
3.689054250717163086e-01,1.671574413776397705e-01
6.596809625625610352e-01,-5.956272482872009277e-01
-6.263439059257507324e-01,3.788956403732299805e-01
5.925915241241455078e-01,3.853331804275512695e-01
-1.366561293601989746e+00,-1.441360265016555786e-01
-8.684611320495605469e-02,-4.281463623046875000e+00
9.341570138931274414e-01,6.328222751617431641e-01
4.114192724227905273e-02,6.690251827239990234e-01
1.591614931821823120e-01,-6.260547041893005371e-01
7.878484725952148438e-01,-4.572338461875915527e-01
1.738680005073547363e-01,1.794444561004638672e+00
-2.758546352386474609e+00,3.667330145835876465e-01
-3.771302700042724609e-01,4.759911820292472839e-02
-3.213905811309814453e+00,-4.110718369483947754e-01
-1.475257873535156250e-01,7.793204784393310547e-01
7.423721551895141602e-01,2.346410036087036133e+00
2.797072529792785645e-01,7.852119207382202148e-01
-2.095029801130294800e-01,9.641811251640319824e-01
8.771987557411193848e-01,1.018556132912635803e-01
4.630111157894134521e-02,6.844358444213867188e-01
1.320388317108154297e+00,-6.116327643394470215e-01
3.331418275833129883e+00,-6.475671529769897461e-01
-2.658596634864807129e-01,4.831120669841766357e-01
-6.549339294433593750e-01,2.654922008514404297e-01
-6.412507295608520508e-01,-1.691209435462951660e+00
6.997101306915283203e-01,-4.028687179088592529e-01
-8.642035722732543945e-01,3.257596194744110107e-01
-2.711445689201354980e-01,2.382128983736038208e-01
3.808677792549133301e-01,3.314971923828125000e-01
4.536927342414855957e-01,3.894217014312744141e-01
-5.994451045989990234e-02,-6.266785264015197754e-01
2.950910925865173340e-01,2.853729128837585449e-01
-5.970785617828369141e-01,5.022224783897399902e-01
2.233946621417999268e-01,3.774014711380004883e-01
6.546726822853088379e-02,-2.263206958770751953e+00
-1.328737258911132812e+00,2.630691528320312500e-01
1.350214004516601562e+00,1.834722757339477539e-01
2.423187494277954102e-01,1.028816938400268555e+00
-1.052864551544189453e+00,-2.218993186950683594e+00
-3.363832235336303711e-01,-9.521315693855285645e-01
1.587429404258728027e+00,9.581562280654907227e-01
2.649241685867309570e+00,-4.538918733596801758e-01
9.294180274009704590e-01,-6.034762859344482422e-01
2.317181825637817383e-01,5.708907842636108398e-01
6.727193593978881836e-01,-2.068727314472198486e-01
5.281599164009094238e-01,1.800233960151672363e+00
-3.071841001510620117e-01,1.548645973205566406e+00
1.131742596626281738e+00,-2.970447242259979248e-01
2.008112668991088867e-01,5.808748602867126465e-01
-5.441910624504089355e-01,-6.712233424186706543e-01
-2.068650871515274048e-01,9.498475492000579834e-02
-1.985995769500732422e-01,-5.136495232582092285e-01
1.498589873313903809e+00,-1.594566553831100464e-01
-1.285722255706787109e+00,8.960881829261779785e-01
2.149714946746826172e+00,1.262784957885742188e+00
-4.460559785366058350e-01,1.623921990394592285e-01
-2.933560907840728760e-01,1.534668505191802979e-01
9.577898383140563965e-01,-6.109843254089355469e-01
-1.479593873023986816e+00,1.757857799530029297e-01
-9.873049259185791016e-01,7.271304726600646973e-02
-1.533801853656768799e-01,1.130249500274658203e-01
-2.533938884735107422e-01,3.332373499870300293e-02
1.827654242515563965e-02,-1.870217084884643555e+00
3.813654482364654541e-01,4.355689287185668945e-01
-1.046584010124206543e+00,-2.816148281097412109e+00
9.334182739257812500e-01,1.111880540847778320e-01
-1.244657516479492188e+00,-8.794262409210205078e-01
-1.052887737751007080e-01,2.848013639450073242e-01
9.363205730915069580e-02,1.886413842439651489e-01
-1.530345082283020020e-01,3.953529596328735352e-01
-8.172661662101745605e-01,6.279671192169189453e-02
-1.655779480934143066e-01,-5.324324369430541992e-01
2.409087896347045898e+00,2.220559716224670410e-01
5.552529692649841309e-01,-1.073363900184631348e+00
6.992946565151214600e-02,-2.059197425842285156e+00
-1.707818627357482910e+00,-1.064853072166442871e+00
1.985602498054504395e+00,2.568200111389160156e+00
-7.275789380073547363e-01,2.254792213439941406e+00
1.773506700992584229e-01,3.076711297035217285e-01
-1.323044300079345703e-01,-7.752086520195007324e-01
1.732687234878540039e+00,2.952213287353515625e+00
-6.968620419502258301e-01,-7.282989472150802612e-02
-7.723577618598937988e-01,-1.549902558326721191e-01
2.033972740173339844e+00,-6.441150903701782227e-01
5.083200335502624512e-01,3.692548274993896484e-01
-1.548715829849243164e-01,3.459930717945098877e-01
8.113630414009094238e-01,-2.355353534221649170e-01
5.327712297439575195e-01,-2.281245440244674683e-01
-2.759607732295989990e-01,1.586374878883361816e+00
1.435677051544189453e+00,8.881251811981201172e-01
1.323307394981384277e+00,-1.592536270618438721e-01
1.198479831218719482e-01,-5.292457342147827148e-01
2.617265582084655762e-01,-3.270165920257568359e-01
2.674655914306640625e-01,1.129409521818161011e-01
7.620630860328674316e-01,-3.726998269557952881e-01
-1.767763495445251465e+00,-1.248359680175781250e-02
-8.381187319755554199e-01,-1.139718055725097656e+00
1.099611997604370117e+00,-3.320869505405426025e-01
-1.169501185417175293e+00,-7.426413297653198242e-01
-1.026188135147094727e-01,-2.441573858261108398e+00
7.193049788475036621e-01,-6.861274838447570801e-01
1.467445135116577148e+00,-4.362376928329467773e-01
4.485744535923004150e-01,2.942669987678527832e-01
7.524006962776184082e-01,1.377554893493652344e+00
-3.213225901126861572e-01,-6.215595602989196777e-01
1.275936126708984375e+00,2.189043760299682617e-01
-5.662363767623901367e-02,5.548449158668518066e-01
-3.794266283512115479e-01,1.960294544696807861e-01
8.538318872451782227e-01,-5.648188591003417969e-01
1.265103578567504883e+00,1.615568876266479492e+00
4.818775951862335205e-01,-3.954132497310638428e-01
-1.363885849714279175e-01,-3.024852573871612549e-01
-2.066616714000701904e-01,-2.783800661563873291e-01
-4.170077443122863770e-01,-2.096423655748367310e-01
-2.784720897674560547e+00,-1.887397408485412598e+00
-3.124163150787353516e-01,1.886322796344757080e-01
-5.473170876502990723e-01,5.944564566016197205e-02
1.047435760498046875e+00,-2.981960773468017578e-01
5.450260639190673828e-01,-4.522060751914978027e-01
-2.083429396152496338e-01,-6.152230501174926758e-01
2.337157726287841797e-01,2.690932035446166992e+00
-1.634895801544189453e-02,1.434929668903350830e-01
5.471587181091308594e-01,-3.337285041809082031e+00
-2.342879772186279297e-02,-2.601177394390106201e-01
2.080414146184921265e-01,-3.065941631793975830e-01
2.193786382675170898e+00,2.025736272335052490e-01
-6.046435236930847168e-01,5.380659103393554688e-01
4.098792374134063721e-01,-1.312089681625366211e+00
-1.478214263916015625e-01,1.443733453750610352e+00
-1.732844829559326172e+00,-1.183519363403320312e+00
5.720441341400146484e-01,-4.035736322402954102e-01
9.912062883377075195e-01,2.643939495086669922e+00
-4.166150093078613281e-02,1.440541595220565796e-01
1.810647130012512207e+00,-7.445802688598632812e-01
1.686455160379409790e-01,7.529020775109529495e-03
1.230531454086303711e+00,-6.790364980697631836e-01
-1.669806092977523804e-01,-1.220997929573059082e+00
-7.413561940193176270e-01,-7.562967538833618164e-01
-5.940505862236022949e-01,9.027202427387237549e-02
-6.174008250236511230e-01,-2.195359170436859131e-01
1.300433039665222168e+00,1.144654899835586548e-01
-1.704985260963439941e+00,1.639893412590026855e+00
1.031494855880737305e+00,3.084165155887603760e-01
3.141116499900817871e-01,1.396396756172180176e-01
8.029133081436157227e-03,3.696104884147644043e-02
1.909466087818145752e-01,-2.357475608587265015e-01
2.258726119995117188e+00,3.718726634979248047e-01
5.270751714706420898e-01,4.194014072418212891e-01
-4.488229751586914062e-02,1.207526028156280518e-01
-5.900756120681762695e-01,6.199631690979003906e-01
5.846166610717773438e-01,-4.644755423069000244e-01
-3.920831680297851562e-01,4.200458824634552002e-01
1.443151831626892090e-01,4.850435629487037659e-02
-6.981151700019836426e-01,-6.755064129829406738e-01
1.666576266288757324e-01,-3.286920487880706787e-02
3.017163872718811035e-01,-2.635576725006103516e-01
5.876002311706542969e-01,-6.054677814245223999e-02
2.477844804525375366e-01,-3.580193519592285156e-01
1.241583228111267090e+00,-5.358895063400268555e-01
-2.698460221290588379e-02,7.865477800369262695e-01
2.694630622863769531e-02,6.090062260627746582e-01
1.940754801034927368e-02,-1.891705513000488281e+00
-8.179911375045776367e-01,1.115513443946838379e-01
-5.038303732872009277e-01,4.679210484027862549e-02
-7.440969944000244141e-01,-2.000697851181030273e+00
1.399333477020263672e-01,4.566088318824768066e-01
1.390379905700683594e+00,-2.891814708709716797e-02
1.408166885375976562e-01,-2.439793050289154053e-01
7.826414704322814941e-01,3.161890745162963867e+00
-3.098778128623962402e-01,5.553221106529235840e-01
4.785809814929962158e-01,-4.303249716758728027e-01
-1.416982412338256836e-01,2.149537354707717896e-01
1.206156969070434570e+00,-1.041933894157409668e-03
7.656176686286926270e-01,6.032971143722534180e-01
1.424987316131591797e+00,2.669968128204345703e+00
7.622638940811157227e-01,4.496266245841979980e-01
-7.221511006355285645e-02,-3.105669915676116943e-01
-6.829956173896789551e-01,6.526345014572143555e-02
4.213768243789672852e-02,5.225751399993896484e-01
-5.671875476837158203e-01,3.420498371124267578e-01
-8.400890827178955078e-01,-8.279355168342590332e-01
-2.486126422882080078e-01,2.006755113601684570e+00
2.710052132606506348e-01,-3.457385897636413574e-01
-1.446727514266967773e-01,-1.962754130363464355e-02
5.703547000885009766e-01,3.390382975339889526e-02
-4.514841735363006592e-02,-1.824784874916076660e-01
7.273085713386535645e-01,4.994790256023406982e-02
7.313342094421386719e-01,-3.366394042968750000e-01
9.763896465301513672e-01,1.698209762573242188e+00
-1.661420464515686035e+00,4.819853305816650391e-01
-1.117916584014892578e+00,-3.659579157829284668e-01
-2.501158602535724640e-02,7.596726417541503906e-01
-2.581173777580261230e-01,-1.399629116058349609e+00
2.031408548355102539e-01,1.053517013788223267e-01
-2.320738732814788818e-01,7.360862493515014648e-01
-7.273695468902587891e-01,-2.183142423629760742e+00
-7.124605774879455566e-01,-5.846697688102722168e-01
-2.884040176868438721e-01,2.042379617691040039e+00
-5.368608236312866211e-01,1.520024240016937256e-01
1.255578756332397461e+00,-2.278010398149490356e-01
-6.405469179153442383e-01,1.539945602416992188e-01
3.831239342689514160e-01,1.745710611343383789e+00
3.943546116352081299e-01,-1.100751161575317383e+00
3.261597752571105957e-01,-1.328336596488952637e+00
9.965880215167999268e-02,-1.042832434177398682e-01
6.340746283531188965e-01,-5.328778028488159180e-01
-8.718509078025817871e-01,-3.573921918869018555e-01
3.201778829097747803e-01,7.102188467979431152e-02
2.416866779327392578e+00,-2.193982601165771484e+00
-2.221784293651580811e-01,1.039909601211547852e+00
-4.481998682022094727e-01,6.423913240432739258e-01
-1.795295178890228271e-01,-5.071749091148376465e-01
-2.077338695526123047e-01,7.805031538009643555e-01
-1.547537326812744141e+00,4.456531703472137451e-01
5.917529463768005371e-01,9.060509800910949707e-01
8.129305839538574219e-01,-9.275137186050415039e-01
8.420181274414062500e-01,-1.884155571460723877e-01
-1.765413641929626465e+00,1.084323525428771973e+00
-1.402939319610595703e+00,4.284446239471435547e-01
-9.840034246444702148e-01,2.509394586086273193e-01
-1.708952635526657104e-01,-1.481435894966125488e-01
5.457928180694580078e-01,3.820660710334777832e-02
6.108304858207702637e-02,-6.054769158363342285e-01
-1.133920192718505859e+00,5.404042005538940430e-01
1.640185832977294922e+00,2.788552284240722656e+00
1.044589996337890625e+00,3.034484982490539551e-01
-1.037660360336303711e+00,-3.512589931488037109e-01
1.341786623001098633e+00,-1.379789710044860840e+00
-5.432720184326171875e-01,2.812854647636413574e-01
7.558349370956420898e-01,3.710415959358215332e-01
-1.417731165885925293e+00,-1.475085318088531494e-02
9.272598624229431152e-01,5.905112028121948242e-01
-2.471347004175186157e-01,-2.936856746673583984e-01
-3.243447542190551758e-01,-6.445064544677734375e-01
1.377663850784301758e+00,1.952896356582641602e+00
-2.351789176464080811e-01,-2.908762097358703613e-01
7.991644144058227539e-01,-3.620294630527496338e-01
-2.205998599529266357e-01,-4.960820674896240234e-01
-3.712517023086547852e-01,2.953269481658935547e-01
-3.663384914398193359e-01,-4.536350071430206299e-01
-1.162195920944213867e+00,-7.783080935478210449e-01
-1.676642298698425293e+00,-7.082945108413696289e-02
3.242190927267074585e-02,2.146376132965087891e+00
-1.326495647430419922e+00,3.780557870864868164e+00
2.731060981750488281e-02,-1.398988515138626099e-01
-9.250982999801635742e-01,3.887120783329010010e-01
-2.406740188598632812e-01,-4.080206155776977539e-02
-8.009270429611206055e-01,-5.673615336418151855e-01
4.303449392318725586e-01,-2.275731086730957031e+00
-8.862378001213073730e-01,5.998998880386352539e-03
4.692494124174118042e-02,-7.350640892982482910e-01
9.723203182220458984e-01,-1.229590415954589844e+00
9.471545219421386719e-01,-2.506641149520874023e-01
-7.899822592735290527e-01,-3.285724222660064697e-01
-3.936193883419036865e-01,4.989289641380310059e-01
5.260612964630126953e-01,-1.333112716674804688e+00
4.645380675792694092e-01,-2.793766260147094727e-01
-1.976202130317687988e+00,-1.759849786758422852e+00
-9.057265520095825195e-01,1.211405098438262939e-01
-1.655661106109619141e+00,-2.692793905735015869e-01
-9.859167337417602539e-01,-2.126537561416625977e+00
-2.808597683906555176e-01,-1.772976666688919067e-01
-4.289811849594116211e-01,2.209887266159057617e+00
4.874671697616577148e-01,-6.324763298034667969e-01
-9.110972881317138672e-01,2.500010430812835693e-01
1.358696818351745605e-02,-4.134450852870941162e-01
1.646025657653808594e+00,1.186064004898071289e+00
-4.808872938156127930e-01,-8.598875999450683594e-02
-1.958580851554870605e+00,2.519024014472961426e-01
-1.463168382644653320e+00,-3.446776866912841797e-01
4.496699571609497070e-01,-1.297674328088760376e-02
3.388020992279052734e-01,-1.958388566970825195e+00
3.453937768936157227e-01,4.680432081222534180e-01
-6.643202900886535645e-01,-3.836842179298400879e-01
1.996446013450622559e+00,-6.804465651512145996e-01
1.476037979125976562e+00,-2.379534721374511719e+00
3.530551791191101074e-01,2.360686779022216797e+00
-5.488155782222747803e-02,-6.045756340026855469e-01
-7.877191305160522461e-01,4.194720089435577393e-01
-7.671818137168884277e-02,-1.115374565124511719e-01
-1.993595659732818604e-01,3.351924180984497070e+00
3.533490300178527832e-01,-6.225453019142150879e-01
-8.849911689758300781e-01,4.696235656738281250e-01
-9.801180362701416016e-01,3.600863218307495117e-01
-1.779321134090423584e-01,-4.696301817893981934e-01
3.828847408294677734e-01,6.840403079986572266e-01
-1.222203493118286133e+00,5.185275524854660034e-02
2.260089874267578125e+00,1.871310472488403320e-01
1.243911683559417725e-01,-6.370092034339904785e-01
5.782926678657531738e-01,-4.603670835494995117e-01
-1.237908363342285156e+00,4.010003805160522461e-02
9.561877697706222534e-02,1.615049540996551514e-01
1.008533239364624023e+00,-4.166442751884460449e-01
1.393946409225463867e+00,-3.449839115142822266e+00
6.986923217773437500e-01,1.079331152141094208e-02
9.719762802124023438e-01,1.369713097810745239e-01
9.172823429107666016e-01,-6.771087646484375000e-03
-4.217346906661987305e-01,2.908714711666107178e-01
7.400091886520385742e-01,-5.909143090248107910e-01
5.005720853805541992e-01,2.225810885429382324e-01
-3.172376751899719238e-02,-2.021966725587844849e-01
7.447508573532104492e-01,-3.659807741641998291e-01
1.727321743965148926e-01,2.470493018627166748e-01
6.681780219078063965e-01,-8.219577670097351074e-01
5.869014859199523926e-01,2.259763479232788086e+00
1.479493141174316406e+00,-1.938494563102722168e+00
-2.970725297927856445e-02,3.028641939163208008e-01
-8.498302102088928223e-02,-4.511092305183410645e-01
-3.843924403190612793e-01,1.917701482772827148e+00
-1.651405572891235352e+00,2.694460749626159668e-01
-4.332969188690185547e-01,3.704473674297332764e-01
-7.032388448715209961e-01,-2.579704999923706055e+00
-4.876941442489624023e-01,-1.093756705522537231e-01
-1.094823718070983887e+00,1.096555590629577637e-01
-2.012973785400390625e+00,6.113901734352111816e-01
1.406258344650268555e+00,4.278752803802490234e-01
-1.193315863609313965e+00,2.064638435840606689e-01
1.557182073593139648e+00,6.933353841304779053e-03
1.326825737953186035e+00,-1.237705945968627930e-01
5.103471875190734863e-01,-1.903016567230224609e+00
4.535223841667175293e-01,7.241997718811035156e-01
5.016788840293884277e-02,5.573505163192749023e-02
2.681565284729003906e+00,-2.167118549346923828e+00
5.466941595077514648e-01,1.045809760689735413e-01
5.717500448226928711e-01,6.501621007919311523e-01
4.575167894363403320e-01,-1.972506195306777954e-01
1.153180599212646484e-01,-1.348737031221389771e-01
2.359529435634613037e-01,3.155673980712890625e+00
-5.972336530685424805e-01,2.435328483581542969e+00
8.926861882209777832e-01,-2.863999605178833008e-01
-1.716681122779846191e-01,8.750593662261962891e-01
-4.487756788730621338e-01,-2.020162492990493774e-01
5.285909175872802734e-01,8.688364624977111816e-01
-7.263594865798950195e-01,6.414784789085388184e-01
2.414220333099365234e+00,-3.979727625846862793e-01
-1.565316915512084961e+00,5.387850403785705566e-01
-3.003522753715515137e-02,-3.710906207561492920e-01
-4.371869564056396484e-02,-4.846294522285461426e-01
-7.202783226966857910e-02,9.960911273956298828e-01
2.218526005744934082e-01,3.240862488746643066e-01
1.453614473342895508e+00,7.265613079071044922e-01
-5.337617397308349609e-01,-9.524968266487121582e-02
-1.124675750732421875e+00,-2.635434627532958984e+00
1.261993169784545898e+00,-1.730058789253234863e-01
2.760002911090850830e-01,-1.302257418632507324e+00
5.569335818290710449e-02,-2.278182953596115112e-01
-1.500168085098266602e+00,2.180388212203979492e+00
-8.163967132568359375e-01,1.691170334815979004e-01
7.959844470024108887e-01,-1.638067245483398438e+00
-5.278887748718261719e-01,3.902116119861602783e-01
8.635569810867309570e-01,-1.211898028850555420e-01
3.263903558254241943e-01,-2.481295824050903320e+00
-8.635173439979553223e-01,-5.211473703384399414e-01
-3.788061738014221191e-01,1.751189827919006348e+00
-3.493268787860870361e-01,-6.493858695030212402e-01
-1.420266926288604736e-01,2.030479460954666138e-01
8.721474409103393555e-01,1.681803226470947266e+00
-1.272488534450531006e-01,-2.719434499740600586e-01
-1.094827950000762939e-01,2.824639678001403809e-01
6.296746730804443359e-01,-3.694409728050231934e-01
9.645392000675201416e-02,-8.993604779243469238e-02
7.043841481208801270e-01,1.099004670977592468e-01
-1.620412230491638184e+00,1.635991811752319336e+00
1.198660969734191895e+00,9.431995451450347900e-02
9.123382568359375000e-01,5.626881122589111328e-01
-1.366903424263000488e+00,4.883751273155212402e-03
-5.133849978446960449e-01,-5.192927718162536621e-01
-6.297140717506408691e-01,-1.310555696487426758e+00
-9.989681839942932129e-02,-1.804651170969009399e-01
-1.228783249855041504e+00,-3.448428511619567871e-01
-7.420765757560729980e-01,-2.147510051727294922e+00
1.498062849044799805e+00,-1.992005668580532074e-02
1.049012422561645508e+00,-7.004417181015014648e-01
7.628309726715087891e-01,-1.908281207084655762e+00
5.096451044082641602e-01,-2.901046037673950195e+00
1.355212092399597168e+00,-5.561200976371765137e-01
-5.988481640815734863e-02,7.945166528224945068e-02
1.043959185481071472e-01,-7.405122518539428711e-01
-2.082383394241333008e+00,6.491900682449340820e-01
7.344340682029724121e-01,-3.435046672821044922e-01
-5.693184137344360352e-01,8.647903800010681152e-02
5.755105614662170410e-01,6.974213756620883942e-03
-1.147771120071411133e+00,-1.934442222118377686e-01
1.470952153205871582e+00,5.376563072204589844e-01
2.545595765113830566e-01,4.228112697601318359e-01
-6.789316236972808838e-02,3.351342678070068359e-01
1.584958195686340332e+00,-5.059185028076171875e-01
3.240289211273193359e+00,-5.264652147889137268e-02
-4.367046654224395752e-01,-1.765132546424865723e-01
-3.917098641395568848e-01,4.959024429321289062e+00
3.106010258197784424e-01,-2.683243036270141602e+00
-7.778124213218688965e-01,-3.971827030181884766e-01
-9.571071267127990723e-01,-9.084665775299072266e-01
7.904875278472900391e-01,-4.305205941200256348e-01
2.740346193313598633e-01,-8.364013433456420898e-01
-1.162628889083862305e+00,-1.736550927162170410e+00
1.056798398494720459e-01,-8.541196584701538086e-03
8.214980363845825195e-01,1.744448691606521606e-01
9.749577641487121582e-01,-6.012797951698303223e-01
8.495417237281799316e-02,-5.100140571594238281e-01
1.897717714309692383e-01,1.586983919143676758e+00
1.805268287658691406e+00,7.364420592784881592e-02
-3.102600574493408203e-02,-5.072223544120788574e-01
-3.943101465702056885e-01,8.074736595153808594e-02
-5.811069011688232422e-01,-4.015919208526611328e+00
-5.661968588829040527e-01,-9.514494240283966064e-02
1.101189255714416504e+00,1.652299314737319946e-01
6.952465772628784180e-01,-4.486029744148254395e-01
2.143965721130371094e+00,-9.672038257122039795e-02
-5.303500890731811523e-01,3.835558295249938965e-01
3.156751394271850586e-01,2.670065462589263916e-01
-6.787756085395812988e-01,-4.875520765781402588e-01
3.823578953742980957e-01,1.428521424531936646e-01
3.286195099353790283e-01,-3.510197401046752930e-01
-1.140146732330322266e+00,-1.993794888257980347e-01
-5.522622466087341309e-01,-7.917169928550720215e-01
-6.285132765769958496e-01,1.304511308670043945e+00
-1.660616993904113770e+00,6.145394444465637207e-01
-4.901341795921325684e-01,5.075432658195495605e-01
-1.138702273368835449e+00,-2.610509097576141357e-01
-8.949627876281738281e-01,-1.368325948715209961e+00
-4.010984003543853760e-01,8.943969756364822388e-02
1.121733069419860840e+00,2.339560985565185547e-01
3.189967572689056396e-01,-3.721922636032104492e-01
7.836431264877319336e-03,-2.916139066219329834e-01
9.101653695106506348e-01,1.903552711009979248e-01
-1.336899697780609131e-01,-5.512380599975585938e-01
-6.080324649810791016e-01,3.165126442909240723e-01
3.228039145469665527e-01,3.022283613681793213e-01
4.278104305267333984e-01,-8.490216732025146484e-02
1.598258614540100098e+00,-2.911740541458129883e-01
7.513442635536193848e-02,3.308092355728149414e-01
7.707643508911132812e-02,1.209677159786224365e-01
3.291406482458114624e-02,-2.137786149978637695e-02
5.520609617233276367e-01,-4.039387106895446777e-01
1.094416141510009766e+00,-8.066894114017486572e-02
3.804239034652709961e-01,-8.254315257072448730e-01
-4.120244979858398438e-01,1.767326831817626953e+00
1.305999636650085449e+00,4.108857810497283936e-01
1.115627735853195190e-01,-3.997378945350646973e-01
1.891426742076873779e-01,5.591862797737121582e-01
4.647550582885742188e-01,4.037321209907531738e-01
9.189932346343994141e-01,-1.729048937559127808e-01
1.397880077362060547e+00,2.462790727615356445e+00
-8.782047629356384277e-01,-8.223290443420410156e-01
3.823491334915161133e-01,4.294862747192382812e-01
8.015178442001342773e-01,5.707623362541198730e-01
-5.459589958190917969e-01,-1.084543168544769287e-01
2.162664413452148438e+00,1.425166726112365723e+00
-8.352916240692138672e-01,-1.654125154018402100e-01
-1.019386768341064453e+00,-1.626384258270263672e-01
3.129546344280242920e-02,-1.448469877243041992e+00
-8.790218830108642578e-01,-1.410725712776184082e-02
-1.204509735107421875e-01,-5.792374610900878906e-01
2.328853011131286621e-01,-2.990309298038482666e-01
